name,homepage,scholar_id,citations,h-index
Rafael Capilla,https://www.researchgate.net/profile/Rafael_Capilla,IXswbY8AAAAJ,3343.0,29.0
Jesús M. González-Barahona,https://gsyc.urjc.es/jgb,vYIPWB0AAAAJ,5287.0,43.0
Miguel A. Otaduy,http://mslab.es/otaduy,PhHt3mIAAAAJ,6020.0,41.0
José Luis Rojo-Álvarez,https://gestion2.urjc.es/pdi/ver/joseluis.rojo,KaBeaJwAAAAJ,8118.0,43.0
Gregorio Robles,http://gsyc.urjc.es/~grex,BhVjp-UAAAAJ,8428.0,53.0
J. Ángel Velázquez-Iturbide,http:/www.lite.etsii.urjc.es/angel.velazquez,JfWXVVgAAAAJ,3689.0,26.0
Sascha Ossowski,http://www.ia.urjc.es/~sossowski,UYvMqW8AAAAJ,4118.0,33.0
Antonio G. Marques,http://www.tsc.urjc.es/~amarques,d05JMMkAAAAJ,3447.0,28.0
Andres Martinez-Fernandez,http://www.tsc.urjc.es/profiles/andres_martinez.html,T8fmqcAAAAAJ,1927.0,21.0
Abraham Duarte,http://grafo.etsii.urjc.es/group-member/abrahamduarte,wsBEPbYAAAAJ,4134.0,39.0
